radius,xi,mass,luminosity,pressure,temperature,density,egr,theta,y
1.22496e+008,1.21559,3.98858e+029,2.64358e+026,5.07112e+015,1.07158e+007,39019.9,0.000307413,0.799688,0.404518
1.23192e+008,1.22249,4.04e+029,2.65913e+026,5.02325e+015,1.06904e+007,38743.3,0.000302354,0.797794,0.409759
1.23888e+008,1.2294,4.09164e+029,2.67449e+026,4.97566e+015,1.0665e+007,38467.7,0.000297358,0.795898,0.415022
1.24584e+008,1.23631,4.14349e+029,2.68965e+026,4.92833e+015,1.06396e+007,38193,0.000292427,0.793998,0.420306
1.2528e+008,1.24321,4.19554e+029,2.70462e+026,4.88128e+015,1.06141e+007,37919.1,0.000287558,0.792096,0.425611
1.25976e+008,1.25012,4.2478e+029,2.71939e+026,4.8345e+015,1.05886e+007,37646.3,0.000282753,0.790192,0.430937
1.26672e+008,1.25703,4.30025e+029,2.73397e+026,4.788e+015,1.0563e+007,37374.4,0.000278011,0.788285,0.436283
1.27368e+008,1.26393,4.35289e+029,2.74836e+026,4.74178e+015,1.05374e+007,37103.5,0.000273331,0.786375,0.441648
1.28064e+008,1.27084,4.40573e+029,2.76256e+026,4.69584e+015,1.05118e+007,36833.5,0.000268714,0.784464,0.447033
1.2876e+008,1.27775,4.45875e+029,2.77657e+026,4.65018e+015,1.04862e+007,36564.6,0.000264158,0.78255,0.452437
1.29456e+008,1.28465,4.51195e+029,2.79038e+026,4.6048e+015,1.04605e+007,36296.6,0.000259663,0.780633,0.457859
1.30152e+008,1.29156,4.56533e+029,2.804e+026,4.5597e+015,1.04348e+007,36029.7,0.000255229,0.778715,0.4633
1.30848e+008,1.29847,4.61888e+029,2.81744e+026,4.51489e+015,1.04091e+007,35763.8,0.000250856,0.776795,0.468758
1.31544e+008,1.30537,4.67261e+029,2.83068e+026,4.47037e+015,1.03833e+007,35499,0.000246543,0.774873,0.474233
1.3224e+008,1.31228,4.7265e+029,2.84374e+026,4.42613e+015,1.03575e+007,35235.2,0.00024229,0.772949,0.479726
1.32936e+008,1.31919,4.78056e+029,2.85661e+026,4.38219e+015,1.03317e+007,34972.5,0.000238095,0.771023,0.485235
1.33632e+008,1.32609,4.83477e+029,2.8693e+026,4.33853e+015,1.03059e+007,34710.9,0.00023396,0.769095,0.490761
1.34328e+008,1.333,4.88914e+029,2.88179e+026,4.29516e+015,1.028e+007,34450.3,0.000229883,0.767166,0.496302
1.35024e+008,1.33991,4.94366e+029,2.89411e+026,4.25209e+015,1.02542e+007,34190.9,0.000225864,0.765236,0.501858
1.3572e+008,1.34681,4.99832e+029,2.90624e+026,4.20931e+015,1.02283e+007,33932.5,0.000221902,0.763304,0.50743
1.36416e+008,1.35372,5.05313e+029,2.91819e+026,4.16682e+015,1.02024e+007,33675.3,0.000217997,0.76137,0.513016
1.37112e+008,1.36063,5.10808e+029,2.92995e+026,4.12463e+015,1.01764e+007,33419.3,0.000214148,0.759435,0.518617
1.37808e+008,1.36753,5.16317e+029,2.94154e+026,4.08273e+015,1.01505e+007,33164.3,0.000210356,0.757499,0.524231
1.38504e+008,1.37444,5.21839e+029,2.95295e+026,4.04112e+015,1.01245e+007,32910.5,0.000206619,0.755562,0.529859
1.392e+008,1.38135,5.27373e+029,2.96418e+026,3.99981e+015,1.00986e+007,32657.9,0.000202937,0.753624,0.535499
1.39896e+008,1.38825,5.3292e+029,2.97524e+026,3.9588e+015,1.00726e+007,32406.4,0.00019931,0.751684,0.541153
1.40592e+008,1.39516,5.38479e+029,2.98612e+026,3.91808e+015,1.00466e+007,32156.1,0.000195736,0.749744,0.546819
