radius,xi,mass,luminosity,pressure,temperature,density,egr,theta,y
4.12032e+008,4.08879,4.00193e+030,2.42628e+027,3.87267e+013,2.97583e+006,1264.93,5.92705e-008,0.198389,1.93489
4.12728e+008,4.09569,4.00381e+030,2.42628e+027,3.81101e+013,2.96392e+006,1249.8,5.7629e-008,0.197595,1.93579
4.13424e+008,4.1026,4.00566e+030,2.42628e+027,3.75027e+013,2.95204e+006,1234.83,5.60312e-008,0.196802,1.93668
4.1412e+008,4.10951,4.00751e+030,2.42628e+027,3.69043e+013,2.94019e+006,1220.02,5.44761e-008,0.196013,1.93757
4.14816e+008,4.11641,4.00933e+030,2.42628e+027,3.63148e+013,2.92838e+006,1205.38,5.29624e-008,0.195225,1.93844
4.15512e+008,4.12332,4.01114e+030,2.42628e+027,3.57341e+013,2.9166e+006,1190.89,5.14891e-008,0.19444,1.93931
4.16208e+008,4.13023,4.01294e+030,2.42628e+027,3.5162e+013,2.90486e+006,1176.56,5.00552e-008,0.193657,1.94017
4.16904e+008,4.13713,4.01471e+030,2.42628e+027,3.45984e+013,2.89315e+006,1162.39,4.86597e-008,0.192876,1.94103
4.176e+008,4.14404,4.01648e+030,2.42628e+027,3.40432e+013,2.88147e+006,1148.37,4.73015e-008,0.192098,1.94187
4.18296e+008,4.15095,4.01822e+030,2.42628e+027,3.34963e+013,2.86983e+006,1134.51,4.59798e-008,0.191322,1.94271
4.18992e+008,4.15785,4.01996e+030,2.42628e+027,3.29576e+013,2.85822e+006,1120.8,4.46935e-008,0.190548,1.94354
4.19688e+008,4.16476,4.02167e+030,2.42628e+027,3.2427e+013,2.84664e+006,1107.23,4.34417e-008,0.189776,1.94437
4.20384e+008,4.17167,4.02338e+030,2.42628e+027,3.19042e+013,2.8351e+006,1093.82,4.22236e-008,0.189007,1.94518
4.2108e+008,4.17857,4.02506e+030,2.42628e+027,3.13893e+013,2.82359e+006,1080.55,4.10383e-008,0.188239,1.94599
4.21776e+008,4.18548,4.02673e+030,2.42628e+027,3.08821e+013,2.81212e+006,1067.43,3.9885e-008,0.187474,1.94679
4.22472e+008,4.19239,4.02839e+030,2.42628e+027,3.03826e+013,2.80067e+006,1054.46,3.87627e-008,0.186712,1.94759
4.23168e+008,4.19929,4.03003e+030,2.42628e+027,2.98905e+013,2.78926e+006,1041.62,3.76707e-008,0.185951,1.94838
4.23864e+008,4.2062,4.03166e+030,2.42628e+027,2.94058e+013,2.77789e+006,1028.93,3.66082e-008,0.185192,1.94916
4.2456e+008,4.21311,4.03327e+030,2.42628e+027,2.89284e+013,2.76654e+006,1016.37,3.55745e-008,0.184436,1.94993
4.25256e+008,4.22001,4.03487e+030,2.42628e+027,2.84582e+013,2.75523e+006,1003.96,3.45687e-008,0.183682,1.9507
4.25952e+008,4.22692,4.03646e+030,2.42628e+027,2.7995e+013,2.74395e+006,991.678,3.35902e-008,0.18293,1.95146
4.26648e+008,4.23383,4.03803e+030,2.42628e+027,2.75389e+013,2.73271e+006,979.534,3.26383e-008,0.18218,1.95221
4.27344e+008,4.24073,4.03958e+030,2.42628e+027,2.70896e+013,2.72149e+006,967.524,3.17121e-008,0.181433,1.95296
4.2804e+008,4.24764,4.04112e+030,2.42628e+027,2.66471e+013,2.71031e+006,955.647,3.08112e-008,0.180687,1.9537
4.28736e+008,4.25455,4.04265e+030,2.42628e+027,2.62113e+013,2.69916e+006,943.901,2.99348e-008,0.179944,1.95443
4.29432e+008,4.26145,4.04416e+030,2.42628e+027,2.57821e+013,2.68804e+006,932.285,2.90822e-008,0.179203,1.95516
4.30128e+008,4.26836,4.04566e+030,2.42628e+027,2.53594e+013,2.67695e+006,920.797,2.82529e-008,0.178464,1.95588
4.30824e+008,4.27527,4.04715e+030,2.42628e+027,2.49431e+013,2.6659e+006,909.437,2.74463e-008,0.177727,1.95659
4.3152e+008,4.28217,4.04862e+030,2.42628e+027,2.45331e+013,2.65488e+006,898.202,2.66617e-008,0.176992,1.9573
4.32216e+008,4.28908,4.05008e+030,2.42628e+027,2.41293e+013,2.64388e+006,887.092,2.58985e-008,0.176259,1.958
4.32912e+008,4.29599,4.05153e+030,2.42628e+027,2.37317e+013,2.63292e+006,876.105,2.51563e-008,0.175528,1.95869
4.33608e+008,4.30289,4.05296e+030,2.42628e+027,2.33401e+013,2.622e+006,865.241,2.44344e-008,0.1748,1.95938
4.34304e+008,4.3098,4.05438e+030,2.42628e+027,2.29545e+013,2.6111e+006,854.497,2.37323e-008,0.174073,1.96006
4.35e+008,4.31671,4.05579e+030,2.42628e+027,2.25747e+013,2.60023e+006,843.873,2.30495e-008,0.173349,1.96074
4.35696e+008,4.32362,4.05718e+030,2.42628e+027,2.22008e+013,2.5894e+006,833.367,2.23854e-008,0.172626,1.9614
4.36392e+008,4.33052,4.05856e+030,2.42628e+027,2.18325e+013,2.57859e+006,822.978,2.17397e-008,0.171906,1.96207
4.37088e+008,4.33743,4.05993e+030,2.42628e+027,2.14699e+013,2.56782e+006,812.705,2.11118e-008,0.171188,1.96272
4.37784e+008,4.34434,4.06128e+030,2.42628e+027,2.11129e+013,2.55707e+006,802.547,2.05012e-008,0.170472,1.96337
4.3848e+008,4.35124,4.06262e+030,2.42628e+027,2.07613e+013,2.54636e+006,792.502,1.99074e-008,0.169757,1.96402
4.39176e+008,4.35815,4.06395e+030,2.42628e+027,2.04151e+013,2.53568e+006,782.57,1.93301e-008,0.169045,1.96465
4.39872e+008,4.36506,4.06527e+030,2.42628e+027,2.00742e+013,2.52502e+006,772.749,1.87688e-008,0.168335,1.96529
4.40568e+008,4.37196,4.06657e+030,2.42628e+027,1.97385e+013,2.5144e+006,763.037,1.82231e-008,0.167627,1.96591
4.41264e+008,4.37887,4.06786e+030,2.42628e+027,1.9408e+013,2.50381e+006,753.435,1.76924e-008,0.166921,1.96653
4.4196e+008,4.38578,4.06914e+030,2.42628e+027,1.90826e+013,2.49325e+006,743.94,1.71766e-008,0.166217,1.96715
4.42656e+008,4.39268,4.07041e+030,2.42628e+027,1.87622e+013,2.48272e+006,734.552,1.66751e-008,0.165514,1.96775
4.43352e+008,4.39959,4.07167e+030,2.42628e+027,1.84467e+013,2.47221e+006,725.27,1.61875e-008,0.164814,1.96836
4.44048e+008,4.4065,4.07291e+030,2.42628e+027,1.81361e+013,2.46174e+006,716.092,1.57136e-008,0.164116,1.96895
4.44744e+008,4.4134,4.07414e+030,2.42628e+027,1.78304e+013,2.4513e+006,707.017,1.52528e-008,0.16342,1.96954
4.4544e+008,4.42031,4.07536e+030,2.42628e+027,1.75293e+013,2.44089e+006,698.045,1.4805e-008,0.162726,1.97013
4.46136e+008,4.42722,4.07657e+030,2.42628e+027,1.72329e+013,2.4305e+006,689.174,1.43697e-008,0.162033,1.97071
4.46832e+008,4.43412,4.07777e+030,2.42628e+027,1.69411e+013,2.42015e+006,680.403,1.39466e-008,0.161343,1.97128
4.47528e+008,4.44103,4.07895e+030,2.42628e+027,1.66538e+013,2.40982e+006,671.731,1.35354e-008,0.160655,1.97185
4.48224e+008,4.44794,4.08012e+030,2.42628e+027,1.6371e+013,2.39952e+006,663.157,1.31357e-008,0.159968,1.97242
4.4892e+008,4.45484,4.08129e+030,2.42628e+027,1.60926e+013,2.38926e+006,654.68,1.27472e-008,0.159284,1.97297
4.49616e+008,4.46175,4.08244e+030,2.42628e+027,1.58185e+013,2.37902e+006,646.3,1.23697e-008,0.158601,1.97353
4.50312e+008,4.46866,4.08358e+030,2.42628e+027,1.55487e+013,2.36881e+006,638.014,1.20029e-008,0.15792,1.97407
4.51008e+008,4.47556,4.08471e+030,2.42628e+027,1.52831e+013,2.35863e+006,629.822,1.16464e-008,0.157242,1.97461
4.51704e+008,4.48247,4.08582e+030,2.42628e+027,1.50216e+013,2.34847e+006,621.724,1.12999e-008,0.156565,1.97515
4.524e+008,4.48938,4.08693e+030,2.42628e+027,1.47643e+013,2.33835e+006,613.718,1.09633e-008,0.15589,1.97568
4.53096e+008,4.49628,4.08803e+030,2.42628e+027,1.45109e+013,2.32825e+006,605.803,1.06362e-008,0.155217,1.97621
4.53792e+008,4.50319,4.08911e+030,2.42628e+027,1.42615e+013,2.31818e+006,597.978,1.03184e-008,0.154546,1.97673
4.54488e+008,4.5101,4.09018e+030,2.42628e+027,1.40161e+013,2.30814e+006,590.242,1.00096e-008,0.153876,1.97724
4.55184e+008,4.517,4.09125e+030,2.42628e+027,1.37745e+013,2.29813e+006,582.595,9.70964e-009,0.153209,1.97775
4.5588e+008,4.52391,4.0923e+030,2.42628e+027,1.35367e+013,2.28815e+006,575.035,9.4182e-009,0.152543,1.97826
4.56576e+008,4.53082,4.09334e+030,2.42628e+027,1.33026e+013,2.27819e+006,567.562,9.13506e-009,0.15188,1.97876
4.57272e+008,4.53772,4.09437e+030,2.42628e+027,1.30723e+013,2.26827e+006,560.174,8.86001e-009,0.151218,1.97925
4.57968e+008,4.54463,4.0954e+030,2.42628e+027,1.28455e+013,2.25837e+006,552.871,8.59283e-009,0.150558,1.97974
4.58664e+008,4.55154,4.09641e+030,2.42628e+027,1.26224e+013,2.24849e+006,545.652,8.3333e-009,0.149899,1.98023
4.5936e+008,4.55844,4.09741e+030,2.42628e+027,1.24027e+013,2.23865e+006,538.515,8.08121e-009,0.149243,1.98071
4.60056e+008,4.56535,4.0984e+030,2.42628e+027,1.21866e+013,2.22883e+006,531.461,7.83636e-009,0.148589,1.98118
4.60752e+008,4.57226,4.09938e+030,2.42628e+027,1.19739e+013,2.21904e+006,524.488,7.59855e-009,0.147936,1.98165
4.61448e+008,4.57916,4.10035e+030,2.42628e+027,1.17645e+013,2.20927e+006,517.595,7.36759e-009,0.147285,1.98212
4.62144e+008,4.58607,4.10131e+030,2.42628e+027,1.15585e+013,2.19954e+006,510.782,7.14329e-009,0.146636,1.98258
4.6284e+008,4.59298,4.10226e+030,2.42628e+027,1.13558e+013,2.18983e+006,504.048,6.92546e-009,0.145989,1.98304
4.63536e+008,4.59988,4.10321e+030,2.42628e+027,1.11562e+013,2.18015e+006,497.391,6.71393e-009,0.145343,1.98349
4.64232e+008,4.60679,4.10414e+030,2.42628e+027,1.09599e+013,2.17049e+006,490.812,6.50853e-009,0.144699,1.98394
4.64928e+008,4.6137,4.10506e+030,2.42628e+027,1.07667e+013,2.16086e+006,484.309,6.30909e-009,0.144057,1.98438
4.65624e+008,4.6206,4.10597e+030,2.42628e+027,1.05766e+013,2.15126e+006,477.881,6.11543e-009,0.143417,1.98482
4.6632e+008,4.62751,4.10688e+030,2.42628e+027,1.03895e+013,2.14168e+006,471.528,5.92741e-009,0.142779,1.98525
4.67016e+008,4.63442,4.10777e+030,2.42628e+027,1.02055e+013,2.13213e+006,465.248,5.74486e-009,0.142142,1.98568
4.67712e+008,4.64132,4.10866e+030,2.42628e+027,1.00244e+013,2.12261e+006,459.042,5.56763e-009,0.141507,1.9861
4.68408e+008,4.64823,4.10953e+030,2.42628e+027,9.84616e+012,2.11311e+006,452.908,5.39558e-009,0.140874,1.98652
4.69104e+008,4.65514,4.1104e+030,2.42628e+027,9.67083e+012,2.10364e+006,446.846,5.22856e-009,0.140243,1.98694
4.698e+008,4.66205,4.11125e+030,2.42628e+027,9.49832e+012,2.0942e+006,440.854,5.06644e-009,0.139613,1.98735
4.70496e+008,4.66895,4.1121e+030,2.42628e+027,9.32859e+012,2.08478e+006,434.933,4.90907e-009,0.138985,1.98776
4.71192e+008,4.67586,4.11294e+030,2.42628e+027,9.16161e+012,2.07539e+006,429.08,4.75633e-009,0.138359,1.98816
4.71888e+008,4.68277,4.11377e+030,2.42628e+027,8.99732e+012,2.06602e+006,423.297,4.60808e-009,0.137735,1.98856
4.72584e+008,4.68967,4.1146e+030,2.42628e+027,8.8357e+012,2.05668e+006,417.581,4.46419e-009,0.137112,1.98895
4.7328e+008,4.69658,4.11541e+030,2.42628e+027,8.6767e+012,2.04736e+006,411.932,4.32456e-009,0.136491,1.98934
4.73976e+008,4.70349,inf,inf,inf,2.03807e+006,inf,inf,0.135872,1.98973
4.74672e+008,4.71039,inf,inf,inf,2.02881e+006,inf,inf,0.135254,1.99011
4.75368e+008,4.7173,inf,inf,inf,2.01957e+006,inf,inf,0.134638,1.99049
4.76064e+008,4.72421,inf,inf,inf,2.01035e+006,inf,inf,0.134024,1.99086
4.7676e+008,4.73111,inf,inf,inf,2.00117e+006,inf,inf,0.133411,1.99123
4.77456e+008,4.73802,inf,inf,inf,1.992e+006,inf,inf,0.1328,1.9916
4.78152e+008,4.74493,inf,inf,inf,1.98286e+006,inf,inf,0.132191,1.99196
4.78848e+008,4.75183,inf,inf,inf,1.97375e+006,inf,inf,0.131583,1.99232
4.79544e+008,4.75874,inf,inf,inf,1.96466e+006,inf,inf,0.130977,1.99267
4.8024e+008,4.76565,inf,inf,inf,1.95559e+006,inf,inf,0.130373,1.99302
4.80936e+008,4.77255,inf,inf,inf,1.94655e+006,inf,inf,0.12977,1.99337
4.81632e+008,4.77946,inf,inf,inf,1.93754e+006,inf,inf,0.129169,1.99371
4.82328e+008,4.78637,inf,inf,inf,1.92855e+006,inf,inf,0.12857,1.99405
4.83024e+008,4.79327,inf,inf,inf,1.91958e+006,inf,inf,0.127972,1.99438
4.8372e+008,4.80018,inf,inf,inf,1.91064e+006,inf,inf,0.127376,1.99471
4.84416e+008,4.80709,inf,inf,inf,1.90172e+006,inf,inf,0.126781,1.99504
4.85112e+008,4.81399,inf,inf,inf,1.89283e+006,inf,inf,0.126188,1.99537
4.85808e+008,4.8209,inf,inf,inf,1.88396e+006,inf,inf,0.125597,1.99569
4.86504e+008,4.82781,inf,inf,inf,1.87511e+006,inf,inf,0.125007,1.996
4.872e+008,4.83471,inf,inf,inf,1.86629e+006,inf,inf,0.124419,1.99632
4.87896e+008,4.84162,inf,inf,inf,1.85749e+006,inf,inf,0.123833,1.99663
4.88592e+008,4.84853,inf,inf,inf,1.84871e+006,inf,inf,0.123248,1.99693
4.89288e+008,4.85543,inf,inf,inf,1.83996e+006,inf,inf,0.122664,1.99723
4.89984e+008,4.86234,inf,inf,inf,1.83123e+006,inf,inf,0.122082,1.99753
4.9068e+008,4.86925,inf,inf,inf,1.82253e+006,inf,inf,0.121502,1.99783
4.91376e+008,4.87615,inf,inf,inf,1.81385e+006,inf,inf,0.120923,1.99812
4.92072e+008,4.88306,inf,inf,inf,1.80519e+006,inf,inf,0.120346,1.99841
4.92768e+008,4.88997,inf,inf,inf,1.79656e+006,inf,inf,0.11977,1.9987
4.93464e+008,4.89687,inf,inf,inf,1.78794e+006,inf,inf,0.119196,1.99898
4.9416e+008,4.90378,inf,inf,3.5179e+014,1.77936e+006,19217,1.151e-007,0.118624,1.99926
4.94856e+008,4.91069,inf,inf,3.48411e+014,1.77079e+006,19124.5,1.12356e-007,0.118053,1.99953
4.95552e+008,4.91759,inf,inf,3.45057e+014,1.76225e+006,19032.3,1.09672e-007,0.117483,1.99981
4.96248e+008,4.9245,inf,inf,3.41729e+014,1.75373e+006,18940.3,1.07046e-007,0.116915,2.00008
4.96944e+008,4.93141,inf,inf,3.38425e+014,1.74523e+006,18848.5,1.04478e-007,0.116349,2.00034
4.9764e+008,4.93831,inf,inf,3.35147e+014,1.73676e+006,18757,1.01966e-007,0.115784,2.00061
4.98336e+008,4.94522,inf,inf,3.31893e+014,1.7283e+006,18665.7,9.95085e-008,0.11522,2.00087
4.99032e+008,4.95213,inf,inf,3.28663e+014,1.71987e+006,18574.6,9.71053e-008,0.114658,2.00112
4.99728e+008,4.95903,inf,inf,3.25458e+014,1.71147e+006,18483.8,9.4755e-008,0.114098,2.00138
5.00424e+008,4.96594,inf,inf,3.22276e+014,1.70308e+006,18393.3,9.24565e-008,0.113539,2.00163
5.0112e+008,4.97285,inf,inf,3.19119e+014,1.69472e+006,18303,9.02087e-008,0.112981,2.00188
5.01816e+008,4.97975,inf,inf,3.15986e+014,1.68638e+006,18212.9,8.80106e-008,0.112425,2.00212
5.02512e+008,4.98666,inf,inf,3.12876e+014,1.67806e+006,18123,8.58612e-008,0.111871,2.00236
5.03208e+008,4.99357,inf,inf,3.0979e+014,1.66976e+006,18033.4,8.37595e-008,0.111318,2.0026
5.03904e+008,5.00048,inf,inf,3.06727e+014,1.66149e+006,17944.1,8.17046e-008,0.110766,2.00284
5.046e+008,5.00738,inf,inf,3.03688e+014,1.65324e+006,17854.9,7.96955e-008,0.110216,2.00307
5.05296e+008,5.01429,inf,inf,3.00671e+014,1.645e+006,17766,7.77312e-008,0.109667,2.00331
5.05992e+008,5.0212,inf,inf,2.97678e+014,1.6368e+006,17677.4,7.58109e-008,0.10912,2.00353
5.06688e+008,5.0281,inf,inf,2.94707e+014,1.62861e+006,17589,7.39336e-008,0.108574,2.00376
5.07384e+008,5.03501,inf,inf,2.91759e+014,1.62044e+006,17500.8,7.20985e-008,0.108029,2.00398
5.0808e+008,5.04192,inf,inf,2.88833e+014,1.6123e+006,17412.8,7.03046e-008,0.107486,2.0042
5.08776e+008,5.04882,inf,inf,2.8593e+014,1.60417e+006,17325.1,6.85512e-008,0.106945,2.00442
5.09472e+008,5.05573,inf,inf,2.83049e+014,1.59607e+006,17237.6,6.68375e-008,0.106405,2.00463
5.10168e+008,5.06264,inf,inf,2.8019e+014,1.58799e+006,17150.3,6.51625e-008,0.105866,2.00484
5.10864e+008,5.06954,inf,inf,2.77353e+014,1.57993e+006,17063.2,6.35256e-008,0.105329,2.00505
5.1156e+008,5.07645,inf,inf,2.74538e+014,1.57189e+006,16976.4,6.19258e-008,0.104793,2.00526
5.12256e+008,5.08336,inf,inf,2.71744e+014,1.56387e+006,16889.8,6.03625e-008,0.104258,2.00546
5.12952e+008,5.09026,inf,inf,2.68972e+014,1.55588e+006,16803.5,5.88349e-008,0.103725,2.00566
5.13648e+008,5.09717,inf,inf,2.66222e+014,1.5479e+006,16717.3,5.73422e-008,0.103193,2.00586
5.14344e+008,5.10408,inf,inf,2.63492e+014,1.53994e+006,16631.4,5.58838e-008,0.102663,2.00606
5.1504e+008,5.11098,inf,inf,2.60784e+014,1.53201e+006,16545.7,5.44588e-008,0.102134,2.00625
5.15736e+008,5.11789,inf,inf,2.58097e+014,1.5241e+006,16460.2,5.30667e-008,0.101606,2.00644
5.16432e+008,5.1248,inf,inf,2.5543e+014,1.5162e+006,16375,5.17067e-008,0.10108,2.00663
5.17128e+008,5.1317,inf,inf,2.52784e+014,1.50833e+006,16290,5.03781e-008,0.100555,2.00682
5.17824e+008,5.13861,inf,inf,2.50159e+014,1.50048e+006,16205.2,4.90804e-008,0.100032,2.007
5.1852e+008,5.14552,inf,inf,2.47555e+014,1.49265e+006,16120.6,4.78127e-008,0.0995097,2.00718
5.19216e+008,5.15242,inf,inf,2.4497e+014,1.48483e+006,16036.2,4.65746e-008,0.0989889,2.00736
5.19912e+008,5.15933,inf,inf,2.42406e+014,1.47704e+006,15952.1,4.53653e-008,0.0984695,2.00754
5.20608e+008,5.16624,inf,inf,2.39862e+014,1.46927e+006,15868.1,4.41844e-008,0.0979514,2.00772
5.21304e+008,5.17314,inf,inf,2.37338e+014,1.46152e+006,15784.4,4.30311e-008,0.0974346,2.00789
5.22e+008,5.18005,inf,inf,2.34833e+014,1.45379e+006,15700.9,4.19049e-008,0.0969192,2.00806
5.22696e+008,5.18696,inf,inf,2.32348e+014,1.44608e+006,15617.6,4.08052e-008,0.0964051,2.00823
5.23392e+008,5.19386,inf,inf,2.29883e+014,1.43838e+006,15534.6,3.97315e-008,0.0958923,2.00839
5.24088e+008,5.20077,inf,inf,2.27438e+014,1.43071e+006,15451.7,3.86831e-008,0.0953808,2.00855
5.24784e+008,5.20768,inf,inf,2.25011e+014,1.42306e+006,15369,3.76596e-008,0.0948707,2.00872
5.2548e+008,5.21458,inf,inf,2.22604e+014,1.41543e+006,15286.6,3.66605e-008,0.0943618,2.00887
5.26176e+008,5.22149,inf,inf,2.20216e+014,1.40781e+006,15204.4,3.56851e-008,0.0938543,2.00903
5.26872e+008,5.2284,inf,inf,2.17846e+014,1.40022e+006,15122.4,3.4733e-008,0.0933481,2.00919
5.27568e+008,5.2353,inf,inf,2.15496e+014,1.39265e+006,15040.6,3.38037e-008,0.0928431,2.00934
5.28264e+008,5.24221,inf,inf,2.13164e+014,1.38509e+006,14959,3.28967e-008,0.0923395,2.00949
5.2896e+008,5.24912,inf,inf,2.10851e+014,1.37756e+006,14877.6,3.20116e-008,0.0918371,2.00964
5.29656e+008,5.25602,inf,inf,2.08557e+014,1.37004e+006,14796.4,3.11477e-008,0.091336,2.00978
5.30352e+008,5.26293,inf,inf,2.0628e+014,1.36254e+006,14715.5,3.03048e-008,0.0908362,2.00993
5.31048e+008,5.26984,inf,inf,2.04022e+014,1.35507e+006,14634.7,2.94823e-008,0.0903377,2.01007
5.31744e+008,5.27674,inf,inf,2.01782e+014,1.34761e+006,14554.1,2.86797e-008,0.0898404,2.01021
5.3244e+008,5.28365,inf,inf,1.99561e+014,1.34017e+006,14473.8,2.78967e-008,0.0893444,2.01035
5.33136e+008,5.29056,inf,inf,1.97357e+014,1.33275e+006,14393.6,2.71328e-008,0.0888497,2.01049
5.33832e+008,5.29746,inf,inf,1.9517e+014,1.32534e+006,14313.7,2.63877e-008,0.0883562,2.01062
5.34528e+008,5.30437,inf,inf,1.93002e+014,1.31796e+006,14234,2.56608e-008,0.087864,2.01076
5.35224e+008,5.31128,inf,inf,1.90851e+014,1.31059e+006,14154.4,2.49518e-008,0.087373,2.01089
5.3592e+008,5.31818,inf,inf,1.88717e+014,1.30325e+006,14075.1,2.42603e-008,0.0868832,2.01102
5.36616e+008,5.32509,inf,inf,1.86601e+014,1.29592e+006,13995.9,2.35859e-008,0.0863947,2.01114
5.37312e+008,5.332,inf,inf,1.84502e+014,1.28861e+006,13917,2.29282e-008,0.0859074,2.01127
5.38008e+008,5.3389,inf,inf,1.8242e+014,1.28132e+006,13838.3,2.22869e-008,0.0854214,2.01139
5.38704e+008,5.34581,inf,inf,1.80355e+014,1.27405e+006,13759.7,2.16615e-008,0.0849366,2.01151
5.394e+008,5.35272,inf,inf,1.78308e+014,1.26679e+006,13681.4,2.10519e-008,0.084453,2.01163
5.40096e+008,5.35963,inf,inf,1.76276e+014,1.25956e+006,13603.2,2.04575e-008,0.0839706,2.01175
5.40792e+008,5.36653,inf,inf,1.74262e+014,1.25234e+006,13525.3,1.9878e-008,0.0834894,2.01187
5.41488e+008,5.37344,inf,inf,1.72264e+014,1.24514e+006,13447.5,1.93132e-008,0.0830094,2.01199
5.42184e+008,5.38035,inf,inf,1.70283e+014,1.23796e+006,13370,1.87626e-008,0.0825307,2.0121
5.4288e+008,5.38725,inf,inf,1.68318e+014,1.2308e+006,13292.6,1.8226e-008,0.0820531,2.01221
5.43576e+008,5.39416,inf,inf,1.66369e+014,1.22365e+006,13215.4,1.7703e-008,0.0815767,2.01232
5.44272e+008,5.40107,inf,inf,1.64437e+014,1.21652e+006,13138.5,1.71934e-008,0.0811016,2.01243
5.44968e+008,5.40797,inf,inf,1.6252e+014,1.20941e+006,13061.7,1.66968e-008,0.0806276,2.01254
5.45664e+008,5.41488,inf,inf,1.6062e+014,1.20232e+006,12985.1,1.6213e-008,0.0801548,2.01264
5.4636e+008,5.42179,inf,inf,1.58735e+014,1.19525e+006,12908.7,1.57416e-008,0.0796831,2.01274
5.47056e+008,5.42869,inf,inf,1.56866e+014,1.18819e+006,12832.5,1.52823e-008,0.0792127,2.01285
5.47752e+008,5.4356,inf,inf,1.55013e+014,1.18115e+006,12756.4,1.4835e-008,0.0787434,2.01295
5.48448e+008,5.44251,inf,inf,1.53175e+014,1.17413e+006,12680.6,1.43992e-008,0.0782753,2.01305
5.49144e+008,5.44941,inf,inf,1.51353e+014,1.16712e+006,12604.9,1.39748e-008,0.0778083,2.01314
5.4984e+008,5.45632,inf,inf,1.49547e+014,1.16014e+006,12529.5,1.35615e-008,0.0773425,2.01324
5.50536e+008,5.46323,inf,inf,1.47755e+014,1.15317e+006,12454.2,1.3159e-008,0.0768779,2.01333
5.51232e+008,5.47013,inf,inf,1.45979e+014,1.14622e+006,12379.1,1.27671e-008,0.0764144,2.01343
5.51928e+008,5.47704,inf,inf,1.44218e+014,1.13928e+006,12304.2,1.23855e-008,0.075952,2.01352
5.52624e+008,5.48395,inf,inf,1.42472e+014,1.13236e+006,12229.5,1.2014e-008,0.0754908,2.01361
5.5332e+008,5.49085,inf,inf,1.4074e+014,1.12546e+006,12155,1.16523e-008,0.0750308,2.0137
5.54016e+008,5.49776,inf,inf,1.39024e+014,1.11858e+006,12080.6,1.13003e-008,0.0745718,2.01378
5.54712e+008,5.50467,inf,inf,1.37322e+014,1.11171e+006,12006.5,1.09577e-008,0.074114,2.01387
5.55408e+008,5.51157,inf,inf,1.35635e+014,1.10486e+006,11932.5,1.06242e-008,0.0736574,2.01396
5.56104e+008,5.51848,inf,inf,1.33963e+014,1.09803e+006,11858.7,1.02997e-008,0.0732018,2.01404
5.568e+008,5.52539,inf,inf,1.32305e+014,1.09121e+006,11785.1,9.98396e-009,0.0727474,2.01412
5.57496e+008,5.53229,inf,inf,1.30661e+014,1.08441e+006,11711.6,9.67674e-009,0.0722941,2.0142
5.58192e+008,5.5392,inf,inf,1.29031e+014,1.07763e+006,11638.4,9.37786e-009,0.0718418,2.01428
5.58888e+008,5.54611,inf,inf,1.27416e+014,1.07086e+006,11565.3,9.08711e-009,0.0713907,2.01436
5.59584e+008,5.55301,inf,inf,1.25815e+014,1.06411e+006,11492.4,8.8043e-009,0.0709408,2.01444
5.6028e+008,5.55992,inf,inf,1.24228e+014,1.05738e+006,11419.7,8.52925e-009,0.0704919,2.01451
5.60976e+008,5.56683,inf,inf,1.22654e+014,1.05066e+006,11347.1,8.26176e-009,0.0700441,2.01458
5.61672e+008,5.57373,inf,inf,1.21095e+014,1.04396e+006,11274.8,8.00165e-009,0.0695973,2.01466
5.62368e+008,5.58064,inf,inf,1.19549e+014,1.03728e+006,11202.6,7.74874e-009,0.0691517,2.01473
5.63064e+008,5.58755,inf,inf,1.18017e+014,1.03061e+006,11130.6,7.50286e-009,0.0687072,2.0148
5.6376e+008,5.59445,inf,inf,1.16498e+014,1.02396e+006,11058.7,7.26384e-009,0.0682637,2.01487
5.64456e+008,5.60136,inf,inf,1.14993e+014,1.01732e+006,10987.1,7.03151e-009,0.0678214,2.01494
5.65152e+008,5.60827,inf,inf,1.13502e+014,1.0107e+006,10915.6,6.8057e-009,0.0673801,2.01501
5.65848e+008,5.61517,inf,inf,1.12023e+014,1.0041e+006,10844.3,6.58626e-009,0.0669398,2.01507
5.66544e+008,5.62208,inf,inf,1.10558e+014,997510,10773.1,6.37303e-009,0.0665007,2.01514
5.6724e+008,5.62899,inf,inf,1.09107e+014,990938,10702.1,6.16585e-009,0.0660625,2.0152
5.67936e+008,5.63589,inf,inf,1.07668e+014,984383,10631.3,5.96457e-009,0.0656255,2.01526
5.68632e+008,5.6428,inf,inf,1.06242e+014,977843,10560.7,5.76905e-009,0.0651895,2.01532
5.69328e+008,5.64971,inf,inf,1.04829e+014,971319,10490.2,5.57915e-009,0.0647546,2.01538
5.70024e+008,5.65661,inf,inf,1.03429e+014,964810,10419.9,5.39472e-009,0.0643207,2.01544
5.7072e+008,5.66352,inf,inf,1.02041e+014,958317,10349.8,5.21563e-009,0.0638878,2.0155
5.71416e+008,5.67043,inf,inf,1.00667e+014,951840,10279.9,5.04174e-009,0.063456,2.01556
5.72112e+008,5.67733,inf,inf,9.93046e+013,945379,10210.1,4.87292e-009,0.0630253,2.01562
5.72808e+008,5.68424,inf,inf,9.7955e+013,938933,10140.5,4.70904e-009,0.0625955,2.01567
5.73504e+008,5.69115,inf,inf,9.66178e+013,932502,10071,4.54998e-009,0.0621668,2.01573
